Search,Title,Description,Skills,Location,Cities,States,Latitude,Longitude,Min_Salary,Max_Salary,Mean_Salary,URL
Data Engineer,Lead Software Engineer,"If you are a Sr. or Lead Software/Platform Engineer, please read on!Based in Mountain View, Ca we are a well-funded Artificial Intelligence & Real-Time Imaging start-up that has support from some of the top marquee investors in all of Silicon Valley. We deliver actionable economic and market driven intelligence through our software platform which analyzes large chaotic sets of geo-spatial data...this analytics platform is extremely powerful and has important implications for highly monetized industries! On top of that, we have been listed as a top 50 company leading the artificial intelligence revolution. Pretty cool right?Top Reasons to Work with Us1. You will join a Start-up that is gaining a lot of attention, in a close-knit engineering team that is building a never before seen product.2. As a member of the leadership team, you will quickly become an integral part of the product direction and company mission.3. We just closed a significant round of funding, which we are using to build out our team and enhance our product. This is where you come in!What You Need for this PositionMinimum Requirements:- Bachelor's Degree in Computer Science or a related quantitative field- 3-7 years' of professional experience in the development of a commercialized software platform- Coding proficiency in one of the following object oriented languages: Python, Java, C++, Golang- Understanding of Data Science, Machine Learning or Machine Vision- The desire to code daily (this is a lead role, not a people management role)Desired Experience:- Development experience at a big data analytic(s) or machine vision company- Full-stack engineering experience (D3 or similar front end data visualization frameworks is an added bonus)- Experience with sprint planning, leading code reviews, release planning, etc.- Familiarity with Continuous Integration and Automated Testing- Strong professional experience with MVC frameworksWhat You Will Be DoingYou will build out the architecture and lead in the development of our marquee software platform. You will code daily while leading and mentoring a team of 3-5 developers. You will interact with the back-end/platform team and understand how the server talks to the browser and how that impacts the client end. In addition, you will run code reviews, sprint & release planning and other meetings so that we can fit all of the pieces together into a fully functional and customized machine vision/artificial intelligence product. Our ideal candidate will have strong CS fundamentals, and understand how everything fits together in a modern MVC framework.What's In It for You- Competitive base salary- Annual bonuses- 401K- Stock options- Medical, dental & vision insurance- Life & disability coverage- Apple equipment- Catered lunches- Team happy hours- Easy commute via Caltrain- Flexible work environment/hours- Other perks...apply to find out!So, if you are a Sr./Lead Software Engineer who is up for this challenge, apply now or send your resume to me directly at Eric.Emenhiser@CyberCoders.comI look forward to working with you!                                    ","Data Analytics Platforms, Machine Learning, Machine vision, Python, Java, C++","Mountain View, CA",Mountain View,CA,37.3860517,-122.0838511,140000,175000,157500.0,https://www.cybercoders.com/lead-software-engineer-job-368493
Data Engineer,Lead Software Engineer,"If you are a Senior / Lead level Software Engineer or hand on manager with a desire to work with cutting edge technologies, please.... read on!Total  comp is between $250,000 - $325,000 DOE. We are aggressively growing our office in Seattle! Must be willing to relocateTop Reasons to Work with Us- You get to work in beautiful Seattle WA- We still have the tight-knit and fun things that come with a start-up but we are established enough that you won't experience the pressure and bootstrapped aspects that come from a start-up. - One of the most well-known companies in the world- Work on a highly scalable cloud based application- Smart Colleagues- Work on products that change the lives of consumers all over the worldWhat You Will Be Doing- Mentor and lead junior developers- Opportunity to use all our technologies from all over the company to build world class products.- You will be a part of a team working in Cloud, OO & AWS technologies- Build and maintain high-performance, fault-tolerant, scalable distributed software systems- Write code that is performant, secure, maintainable, clear, and concise- Improve the reliability and efficiency of our core systems- Code primarily in Java- Impact millions of customers- Must be open to relocating or live in a commutable distance from San Diego, Seattle, Detroit, or Santa CruzWhat You Need for this Position- Must be able to relocate to Seattle WA. We provide a generous relocation package.- Proficiency in at least one modern programming language (Java, C++, Python, or C# )- Experience developing scalable and complex distributed systems- Experience with web infrastructure, distributed systems, performance analysis, and/or large-scale data processing- Experience leading / mentoring development teams- Experience with software engineering best practices (e.g. unit testing, code reviews, design documentation)What's In It for YouFor your hard work you will be rewarded with an aggressive base salary and exception compensation package ranging from $155,000 - $165,000 DOE, and total comp north of $250,000 - $325,000, Sign on Bonuses, Publicly Traded Stock and more!So, if you are a team lead or Principal Level Engineer with excellent Object Oriented skills,  please apply today! You can also send me your resume directly to daniel@cybercoders.com                                    ","Java, Object Oriented, Data Structures, Algorithm Development, System Design/Development, Leading code reviews","Chicago, IL",Chicago,IL,41.8781136,-87.6297982,160000,325000,242500.0,https://www.cybercoders.com/lead-software-engineer-job-390983
Data Engineer,Senior Software Developer,"Based in downtown San Francisco, CA we are a VC backed startup focused on open source data analytics, DevOps, and IoT.  Our team is currently working with some of the latest technologies like React.JS and Golang and hoping to add 2-3 more people with the same tech passions!Top Reasons to Work with Us1. VC backed startup!2. Bleeding edge technology!3. Innovating IoT!What You Will Be DoingYou'll be responsible for creating  an open source application for visualizing data from time series database. These visualization tools form part of a multi-tiered product that will be used by individuals, teams, and organizations. This role will be very heavy on JavaScript, but will also involve some back-end development in Go.-Use ES6, React, Redux and Webpack to build our data visualization product-Test drive React with Jasmine-Assist with creating and maintaining our open-source, front-end libraries-Use Go to build a web serverWhat You Need for this PositionMin 3 years experience with modern JavaScript frameworks (React, AngularJS, Ember.js, Vue.js)Experience with TDD (Jasmine, Mocha, etc.) and testing React, specifically Interest in data visualization with JavaScript (D3, Dygraph, HTML Canvas, etc)Desire to start working with GolangExperience with API-driven, single page applicationsExtensive experience with Git HTML/CSSHave worked on teams or 3 or more developers, with experience pairingWhat's In It for You-Competitive Base Salary-Unlimited PTO-Commuter benefits (PARTIAL REMOTE)-Equity-100% Fully covered health benefits for you and your partner-Casual, startup environment w/game rooms-401(k)So, if you are a Senior Software Developer with experience in React, please apply today or send me your resume to Rachel.Hilton@CyberCoders.com                                    ","JavaScript, React.JS, Golang, Open Source, Data Visualization, TDD, API, GIT, D3, Jasmine","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,130000,150000,140000.0,https://www.cybercoders.com/senior-software-developer-job-413842
Data Engineer,Ruby on Rails Software Engineer,"We are a disruptive software company in the consumer education and services space that is seeking to change the way the general public perceives, learns about and uses technology. By investing in the consumer's knowledge, we hope to improve the quality of their lives through better functionality and more efficient outcomes.  We've raised over 75MM in funding and have an impressive leadership/founding team with a track record of success at companies like Apple, Target and Nike to guide us through.  The reception and adaption to our technology has been overwhelmingly positive, continues to grow and we are seeking out a talented Full Stack Ruby on Rails Engineer to add to the family. This position is eligible for 2 remote days per weekWhat You Will Be Doing-   Collaborate in an exciting, tech focused, challenging and rewarding environment-   Design and develop applications that spread the gospel of tech with the user experience as the top priority-   Grow and take ownership of your products and scalable architecture-   Challenge process and development norms by bringing your innovative ideas to the table, dailyWhat You Need for this Position-   B.S. in C.S., SW Engineering, Human Computer Interaction or related discipline-   2+ years of professional experience with Ruby as your primary language-   You are happy when whiteboarding data models-   You love user interfaces, workflows and the nuances of user experience-   TDD, you obsess over code quality-   You have the ability to excel in a self-managing environment Pluses: -   React and/or flux frameworks (Redux preferred)-   Previous experience with eCommerce, logistics, or SaaS-   Lean startup experience-   Agile -   A/B testing-   Redis and/or SidekiqWhat's In It for YouFor your hard work, you will be rewarded with a strong compensation package that includes a competitive compensation package, medical/dental/health benefits, Equity, unlimited vacation policy (we actually use it), daily exposure to the brightest minds in our industry and other cool perks.Interviews will be ongoing and candidates who fill out the complete application will receive priority. If this sounds like the opportunity you've been waiting for... we look forward to hearing from you!                                    ","RUBY, Data Modeling, Whiteboarding, Test Driven Development, JS Frameworks","Palo Alto, CA",Palo Alto,CA,37.4418834,-122.1430195,130000,160000,145000.0,https://www.cybercoders.com/ruby-on-rails-software-engineer-job-363639
Data Engineer,Software Engineer - Kafka Expert,"If you are a Software Engineer - Kafka Expert with experience, please read on!Have you ever wanted to work for a company that allows you to work in partnership with some of the biggest and most innovative companies out there? Have you ever wanted to work for a well established company with a global presence, a company that allows you to be creative and innovative while working on multiple projects and developing your skill set much more? If you are a Java rock star who is looking for an awesome opportunity with a company that is going to pay you well. Then this is the role for you. Send your resume to keith.ellis@cybercoders.comTop Reasons to Work with Us-Great Company Culture-Awesome Compensation package-Ton of innovative projects.-Chance to work with other brilliant individuals!What You Will Be Doing-Instrumental in driving Kafka implementation and engineering Kafka sizing, security, replication and monitoring-Implemented as a firm wide scalable service (Enterprise grade) -Good in Java and real time event stream processing -Integrated with Hadoop and familiar with Bigdata tools -Knowledgeable in technology infrastructure stacks a plus; including: Windows and Linux Operating systems, Network (TCP/IP), Storage, Virtualization, DNS/DHCP, Active Directory/LDAP,  cloud, Source control/Git, ALM toolsWhat You Need for this Position- Kafka- Data- Kafka implementation- Confluent Kafka- Java- SPARK- Scala- HadoopSo, if you are a Software Engineer - Kafka Expert with experience, please apply today!                                    ","Kafka, Data, Kafka implementation, Confluent Kafka, Java, SPARK, Scala, Hadoop","Los Angeles, CA",Los Angeles,CA,34.0522342,-118.2436849,Unknown,Unknown,Unknown,https://www.cybercoders.com/software-engineer-kafka-expert-job-411146
Data Engineer,"Software Development Engineer - ALL LEVELS, WILL RELOCATE","We are looking for talented Software Engineers of ALL LEVELS!  You can be new to the field, mid-level, Senior or an EXPERT!  We will relocate you from anywhere.  Simply put...all we care about.....is that you are TALENTED!Who are we?  Well....you can't miss us.  We are public, stable and a brand that every person with a mobile device, tv....KNOWS!  We have disrupted every category we enter.  This role is for our television/movies division. So if you want to disrupt television/movies as we know it....OH...and work on stuff that reaches the whole world - SKIP TO THE BOTTOM AND HIT APPLY!Top Reasons to Work with Us1. We will relocate.2. We are open to any candidate - ANYWHERE.3. We are looking for the brightest minds - experience is great, but not necessary!What You Will Be Doing- Contribute to an A++++ Engineer team- Passionate about delivering results- Impact millions of customers- Challenge yourself- Be CreativeWhat You Need for this Position- Java, C# or C++ - Data structures, algorithms, and object oriented design - Knowledge of design patterns - Proven large scale system design skills - Strong working knowledge of operating system fundamentals - Working knowledge of REST and RPC service patterns and other client/server interaction models - BSCS or Related DegreeDesired skills: - Experience with high throughput, multi-threaded systems - Experience implementing and consuming large scale web services - Fluency in programming languages beyond Java and C++ (e.g. Ruby, Python, Perl) - MSCS or Related DegreeWhat's In It for You- Competitive Compensation- Bonuses- Equity- Stock- Great Time off Policy- RelocationSo if you are a talented Software Engineer...APPLY NOW!                                    ","Java, C++, C#, Data Structures, Algorithms","Seattle, WA",Seattle,WA,47.6062095,-122.3320708,80000,200000,140000.0,https://www.cybercoders.com/software-development-engineer-all-levels-will-relocate-job-227792
Data Engineer,Senior Software Development Engineer - WILL RELOCATE,"We are looking for talented Senior Software Engineers from any stack!  We will relocate you from anywhere.  Simply put...all we care about.....is that you are TALENTED!Who are we?  Well....you can't miss us.  We are public, stable and a brand that every person with a mobile device, tv....KNOWS!  We have disrupted every category we enter.  So if you want to disrupt television/movies as we know it....OH...and work on stuff that reaches the whole world - SKIP TO THE BOTTOM AND HIT APPLY!Top Reasons to Work with Us1. We will relocate.2. We are open to any candidate - ANYWHERE.3. We are looking for the brightest mindsWhat You Will Be Doing- Contribute to an A++++ Engineer team- Passionate about delivering results- Impact millions of customers- Challenge yourself- Be CreativeWhat You Need for this Position- Java, C# or C++ - Data structures, algorithms, and object oriented design - Knowledge of design patterns - Proven large scale system design skills - Strong working knowledge of operating system fundamentals - Working knowledge of REST and RPC service patterns and other client/server interaction models - BSCS or Related DegreeDesired skills: - Experience with high throughput, multi-threaded systems - Experience implementing and consuming large scale web services - Fluency in programming languages beyond Java and C++ (e.g. Ruby, Python, Perl) - MSCS or Related DegreeWhat's In It for You- Competitive Compensation- Bonuses- Equity- Stock- Great Time off Policy- RelocationSo if you are a Senior Software Engineer...APPLY NOW!                                    ","Java, C++, C#, Data Structures, Algorithms","New York City, NY",New York City,NY,40.7127753,-74.0059728,150000,300000,225000.0,https://www.cybercoders.com/senior-software-development-engineer-will-relocate-job-288137
Data Engineer,"Senior Platform Engineer - Rails, Angular.js","If you are a Platform Engineer with Rails & Angular.js experience, please read on!Located in sunny West Los Angeles, CA, we are revolutionizing online marketing engagement for top brands around the world.  Our goal is to establish deeper connections with online consumers using a stronger and more direct approach.  We reach billions of eyes across the globe in an array of hot industries, from music and video to social gaming and sports. We're looking for a hungry for a Senior Platform Engineer to learn and grow within our razor-sharp technology team.What You Need for this Position- Bachelors of Science in Computer Science or related- Rails & Angular.js experience- Strong data modeling- Knowledge of web technology- Strong computer science fundamentals (design patterns, algorithms, etc.)- Hands-on development with object oriented and opensource languages- Passion for technology Desired skills:- Experience with the advertising industry, big data sets, frontend frameworks, SQL, and Ruby (without Rails) are all big pluses.What's In It for You- Competitive base salary- Great Benefits- Fun company events- Fully-stocked kitchen- Ability to wear jeans and a t-shirt- A fantastic atmosphere at our brand-new HQ (with awesome outdoor patio)- All the dogs you can pet!So if you are a Platform Engineer with Rails & Angular.js experience, apply today!                                    ","Rails, Angular.js, Data Modeling, Web Technologies, Advertising","Los Angeles, CA",Los Angeles,CA,34.0522342,-118.2436849,100000,160000,130000.0,https://www.cybercoders.com/senior-platform-engineer-rails-angular-js-job-191563
Data Engineer,Mobile Developer - High Growth Opportunity!,"If you are a Mobile Developer with iOS experience, please read on!Based in Reston, VA., we are an innovative cloud based mobile platform that specializes in powerful mobile apps for our well-known clients. Our mission is to revolutionize how work gets done. Due to growth and demand for our services, we are in need of hiring an iOS Developer who has knowledge of UX/UI standards and expertise with iOS development and Objective-C.If you are interested in joining an innovative cloud-based software service and mobile app platform revolutionizing how work gets done, pushes the envelope, and definitely cares about providing a great work environment for its employees, then apply immediately.Top Reasons to Work with UsNamed in Washington Journal as Best Places to WokrNamed one of the 10 must have business AppsCollaborative  environment fueled by innovationWhat You Will Be DoingDesign and build applications for the iOS platform Collaborate with a team to define, design, and ship new features Ensure the performance, quality, and responsiveness of applicationsWhat You Need for this PositionAt Least 3 Years of experience and knowledge of:- Objective-C- iOS Development- Core Data- Core Animation- APIPlus skills:-Swift-Cocoa-UX/UI standardsWhat's In It for You$120k-$140kequitybonus health benefitsSo, if you are a Mobile Developer with  iOS experience, please apply today!                                    ","Objective-C, iOS Development, Cocoa, Core Data, Core Animation, API","Reston, VA",Reston,VA,38.9586307,-77.35700279999999,120000,140000,130000.0,https://www.cybercoders.com/mobile-developer-high-growth-opportunity-job-428111
Data Engineer,Senior Software Engineer,"Known as a leader in our industry for decades, we're looking to expand our business and IT team due to an increase in demand for our products globally! We supply the largest technology, logistics, medical, industrial, government & other industries with an ever-expanding suite of products and solutions. As our business continues to expand, we need a sharp individual who understands the ins & outs of manufacturing IT, Software Development, Supply Chain Software, IT & Leadership to come in and help us take our company to the next level. If you have excellent experience as a senior C#/.Net developer delivering custom business solutions in a production environment, chances are we want to speak with you. We're poised to continue our growth throughout the year, come be a part of a rocket ship of a company!What You Will Be Doing- Developing software application / solutions, reporting, etc. in C#/.Net, SQL & related technologies- Manage projects from initiation through completion, including managing IT resources- Gathering requirements from ultimate end users - designing flow charts, resource req's & complete functional setup- Analyzing current practices, user issues, business requirements & recommending changes for processes, etc.- Managing change-control documentation for entire projects- Define, deploy change management practices & quality standards- Gather requirements, design solutions & transform into functional specs i.e. integration test plans,  unit test plans, user acceptance criteria & training req's for deployment- Coaching / training usersWhat You Need for this PositionMore Than 5 Years of experience, BS / BA degree in relevant area of study and knowledge of:- Business application development, ERP system & other application development in a .Net environment- Ideally will have some experience building applications in a Manufacturing, Supply Chain or Logistics Environment- Custom SW dev for web applications including tech like: HTML, MS SQL/SQL Server, Visual Studio, JavaScript, ASP.Net, Etc.- ERP system logic &  data modeling in an Operations IT environment- Ideally you're coming out of a Manufacturing, Supply Chain, Logistics, Order Management, Planning & Financials environment- This is a combo of hands on coding & leading/mentoring othersWhat's In It for You- Work in a great tight-knit environment with a ton of growth opportunities & chance for recognition- Top pay & perks- Make a huge impact on our companies bottom line, technical & business operations- Join a growing company, we've gone from 50 - 80 people in under 2 years.So, if you are a Head of IT or Business Leader with strong experience developing internal applications in a Microsoft Environment (Linux may be OK), strong leadership & some manufacturing or supply chain experience, please apply today!","C#, SQL, ASP.NET, ERP System Development, Visual Studio, JavaScript, Data Modeling, Manufacturing experience, Logistics Experience","Milpitas, CA",Milpitas,CA,37.4323341,-121.8995741,120000,150000,135000.0,https://www.cybercoders.com/senior-software-engineer-job-427306
Data Engineer,Lead/Senior Mobile Engineer (Android),"If you are a Lead/Senior Mobile Engineer with Android experience and like working on ground floor projects, please read on!We are one of the first companies focused by our mission to make people's lives better and help create an overall better society. Based in Santa Monica, a few blocks from the beach, we are committed to creating tools to make our everyday world better. We are a social community that lives up to what we say and dream of making our world a better place. We have combined the best talent from San Francisco/Bay Area, New York, Seattle and Los Angeles to build a world class team of engineers to build our consumer facing applications. We seek the best and brightest to join our vision of making a huge social impact today! If you are tired of building software applications that don't necessarily make our world a better place and want to part of something greater and put leave your name in history, join us Today!Top Reasons to Work with Us1. Make a Social Impact!2. Join a world class engineering team.3. Experience tremendous personal and professional success.What You Will Be DoingAs a Lead/Senior Mobile Engineer you will be responsible for the following;- Integrate a CI/CD pipeline to ensure quality deployments- Design and develop a module and scalable Swift application- Design scalable architecture for event and analytics handling- Architect a feature toggling system for robust testing (A/B)- Work cross functionally with other teams to ensure quick deploymentsSomeone who enjoys working in a team environment, building one of a kind tools and having fun is the right person for us!What You Need for this Position- Extensive experience developing mobile applications- Experience with Java- Experience architecture and development of Android applications- Experience with Java data persistence layers- Experience with third party libraries and automated test frameworks for Android- Experience with clean coding standards- Experience with consumer facing applications (social network, video mobile)- Strong understanding of design patterns and algorithms- Strong OOP experience- Experience with TDD or other test best practices is a plus!- Ability to multi-task and work in a team communicating with  designers and other developers- BS degree in Computer Science or other related engineering fieldWhat's In It for You- Competitive salary- Generous equity package- Benefits (Health, Dental, Vision)- 401K match- PTO- Holidays- Team events/outings- Lunch and Happy HourSo, if you are ready to make on your career as a Lead/Senior Mobile Engineer, Please Apply Today!                                    ","Java, Data persistence layers, Video mobile and social network applications, Android Development, Android SDK, Published Android Applications, Android Application Architecture, Android libraries, Android automated testing frameworks, Clean coding standards","Venice, CA",Venice,CA,33.9850469,-118.4694832,120000,160000,140000.0,https://www.cybercoders.com/lead-senior-mobile-engineer-android-job-410221
Data Engineer,Lead/Senior Mobile Engineer (Android),"If you are a Lead/Senior Mobile Engineer with Android experience and like working on ground floor projects, please read on!We are one of the first companies focused by our mission to make people's lives better and help create an overall better society. Based in Santa Monica, a few blocks from the beach, we are committed to creating tools to make our everyday world better. We are a social community that lives up to what we say and dream of making our world a better place. We have combined the best talent from San Francisco/Bay Area, New York, Seattle and Los Angeles to build a world class team of engineers to build our consumer facing applications. We seek the best and brightest to join our vision of making a huge social impact today! If you are tired of building software applications that don't necessarily make our world a better place and want to part of something greater and put leave your name in history, join us Today!Top Reasons to Work with Us1. Make a Social Impact!2. Join a world class engineering team.3. Experience tremendous personal and professional success.What You Will Be DoingAs a Lead/Senior Mobile Engineer you will be responsible for the following;- Integrate a CI/CD pipeline to ensure quality deployments- Design and develop a module and scalable Swift application- Design scalable architecture for event and analytics handling- Architect a feature toggling system for robust testing (A/B)- Work cross functionally with other teams to ensure quick deploymentsSomeone who enjoys working in a team environment, building one of a kind tools and having fun is the right person for us!What You Need for this Position- Extensive experience developing mobile applications- Experience with Java- Experience architecture and development of Android applications- Experience with Java data persistence layers- Experience with third party libraries and automated test frameworks for Android- Experience with clean coding standards- Experience with consumer facing applications (social network, video mobile)- Strong understanding of design patterns and algorithms- Strong OOP experience- Experience with TDD or other test best practices is a plus!- Ability to multi-task and work in a team communicating with  designers and other developers- BS degree in Computer Science or other related engineering fieldWhat's In It for You- Competitive salary- Generous equity package- Benefits (Health, Dental, Vision)- 401K match- PTO- Holidays- Team events/outings- Lunch and Happy HourSo, if you are ready to make on your career as a Lead/Senior Mobile Engineer, Please Apply Today!                                    ","Java, Data persistence layers, Video mobile and social network applications, Android Development, Android SDK, Published Android Applications, Android Application Architecture, Android libraries, Android automated testing frameworks, Clean coding standards","Venice, CA",Venice,CA,33.9850469,-118.4694832,120000,160000,140000.0,https://www.cybercoders.com/lead-senior-mobile-engineer-android-job-413100
Data Engineer,Senior Database Engineer - Java,"If you are an experienced Senior Java Developer with experience strong experience in database experience (preferably PostgreSQL), please read on!With multiple offices and campuses across the globe, we are an expanding enterprise SaaS CyberSecurity company with a growing, global presence, dedicated to threat management and security supporting the expanding B2B communication and content management ecosystem. We are expanding our strategic operations team in the Greater Boston area, supporting our Global Infrastructure across our domestic and international datacenters. If you have an excellent background in Java, PostgreSQL, Distributed Systems, and Multi-threading,  please read on. Additionally, this position requires strong knowledge of CI-CD best practices, large storage and file system internals, security & networking protocols, and preferably exposure to Big Data. If that's you, we'd love to speak with you!Top Reasons to Work with UsAWARD WINNING Culture + FOUNDATION ~$120 million in VC FundingEXCELLENT Compensation (Highly Competitive Base + MERIT BONUS) - We've got very solid YOY% GrowthFANTASTIC Location - Dynamic Campus in Greater Boston AreaINCREDIBLE SUITE of Benefits (Medical, Vision, Dental, GYM Benefits, 401K Match)What You Will Be Doing-Building high-performance, massively-scalable, always-available Cloud-based systems. - Participating in the architectural design, innovation and development of new services within the our platform- Developing, deploying and managing software across the full Continuous Delivery life-cycle. - Leading and mentoring other engineers as well as liaising with other parts of the business. - Work with the infrastructure team to optimize hardware and software integration. -Provide Hands-on problem solving with a willingness to do whatever it takes to complete an objective. -Wisely develop practical solutions, sometimes even at the expense of purity. -Plan and negotiate with peers to meet deadlines.What You Need for this Position-5-10 years of deep subject matter expertise in Java programming and runtime environments Expert knowledge developing and debugging distributed applications Solid experience with concurrency, multi-threading, server architectures, and distributed systems.  Outstanding Core Java development skills, understanding Java Ecosystems and internals.  Highly competent and deep knowledge in Core Java Libraries Confident development skills with relational databases ideally PostgreSQLThe ideal candidate would have knowledge in most of the following: Extensive knowledge of large storage systems, distributed storage systems and file system internals, Big Data highly advantageous Extensive knowledge of operating system internals, file system internals and memory management Knowledge of email messaging and security high advantageous  Working knowledge of Microsoft Windows Server environments  Experience with scripting languages like Ruby, Bash and/or PowerShell.  Experience with network programming and protocol including SOAP, REST, HTTP and raw TCP/IP sockets – highly advantageous.What's In It for You- Competitive Salary and Benefits- Bonus Structure- 401K Match- Outstanding PTO - Excellent BenefitsSo, if you are a talented Senior Database Engineer with world-class Java experience, please apply today!                                    ","PostgreSQL, Java, Distributed Systems, Core Java Libraries, Unit Testing, Big Data, File Systems, Ruby Scripting, Networking - SOAP - REST- HTTP- TCP/IP, SVN, or Git","Burlington, MA",Burlington,MA,42.5047161,-71.1956205,Unknown,Unknown,Unknown,https://www.cybercoders.com/senior-database-engineer-java-job-414408
Data Engineer,Lead/Manager Software Engineer,"We are the most talked about leader in the online video space in Los Angeles! Founded over five years ago, we have secured close to 100 content partners and surpassed 7 million monthly active users. We generate revenue from programming and video ads with a continued goal of providing free content. Our platform runs on all major mobile and console devices. We believe in creating a work culture and environment that allows our teams to grow personally and professionally. We seek the best and brightest in the industry to join on our team.  We are currently hiring a Lead Ad Platform Engineer with industry experience preferred. In this role you will have ownership and the opportunity to make an impact from day one! If you are ready to take the next step in your career, we are your next home.Top Reasons to Work with Us1. We are a leader in the online video platform space.2. Join a world-class team of engineers and founders.3. Experience exponential personal and professional growth!What You Will Be DoingOur Lead/Manager Software Engineering will own the technical stack and be responsible for maximizing advertising sales and monetizing opportunity and performance.You will also be responsible for the following;- Identify gaps in the existing system and designing alternatives that are scalable, robust and easy to maintain.- Work with our architects, senior engineers and product team to define the architecture for advertising.- SME/knowledge leader for our engineering staff, educating and informing on best practices.- Handle troubleshooting, and resolving ad operations technical issues.- Dive into application/infrastructure code to resolve issues.- Proactively monitor the ad tech stack and identify missed opportunities for optimization.- Stay current on the rapidly changing state of video ad tech and evaluate and implement solutions that improve performance.What You Need for this Position- Experience developing Ad server platforms is ideal- Experience with cross-platform integration and analysis- Strong back-end, service-oriented architecture experience- Experience with one or all of the following JavaScript, Node.js, React- Experience designing and developing large-scale distributed systems- Experience with MS SQL Server, NoSQL or other relational and non-relational databases- Experience with key IAB standards such as (VAST, VPAID, VMAP, MRAID, OpenRTB)- Experience implementing successful  revenue impacting initiatives- Knowledge of advertising and how ad servers, DSPs, SSPs work- Experience leading a team as a Team Lead or Manager is ideal- Experience with data structures and algorithms- Experience with large scale tools for data analysis such as Hadoop are a plus!- Previous experience developing ad server technology (ad exchange, demand-side platform, ad network) is a plus!- Experience working with enterprise and cloud data center environments is a plus!- Bachelor's degree in Computer Science or equivalent experienceWhat's In It for You- Medical, dental, vision, disability insurance- Company Stock- 401K- Casual Dress Code- Daily healthy catered lunches, snacks and beverages- Top-notch equipment- Fun company outings (happy hours, holiday parties, etc..)So, if you are a Lead/Manager Software Engineering with Ad network or platform experience and ready to make a huge impact, Please apply today!                                    ","SOA experience on the backend, C/C++, Cross platform integration and analysis expert, Java/Javascript, Key IAB standards (VAST/VPAID/VMAP/MRAID/OpenRTB), Developing ad platforms, Large scale data analysis tools (Hadoop), Relational and non-relational database experience, Algorithms and Data Structures, Advertising ecosystems/ad servers/DSPs/SSPs","Westwood, CA",Westwood,CA,40.3059999,-121.0057931,Unknown,Unknown,Unknown,https://www.cybercoders.com/lead-manager-software-engineer-job-405858
Data Engineer,Senior Software Engineer - Cryptocurrency,"If you are a Senior Software Engineer with Crypto Experience/Interest experience, please read on!We are the leading global provider of multi-asset trading systems to the buy-side, sell-side and trading platforms has provided connectivity and execution management services to the global financial markets for nearly two decades. From our multi-asset class electronic trading platforms to our market data to our global financial cloud infrastructure, we are the industry’s most comprehensive and compliant technology suite available to the investment management community. But behind all of our scalable products and solutions are people. Our trading and technology experts are connected and positioned around the world, enabling a “Follow the Sun” support approach that literally never stops. And we’re constantly evolving within a complex, ever-changing marketplace to create sophisticated, customizable and accessible solutions.Top Reasons to Work with UsWe are passionate about employee engagement and make it our business to provide our employees a range of challenging and rewarding opportunities that align with business strategy and promote teamwork and inspire innovation. We have successfully built a company culture based on our single most important asset – our employees. Our passion for continuous growth and innovative approach have allowed us to become the company we are today. We believe our employees should have the opportunity to grow and be part of a company that is making a lasting contribution to the financial markets.What You Will Be DoingOur R&D department is looking for a talented senior core Java developer who is capable of developing and supporting an Order and Execution Management System for the emerging Cryptocurrency marketplace. We have been building OEMS platforms for all the major markets used by Buy-Side as well as Sell-side clients. There are numerous back-end components that work in unison, so the developer will need to quickly learn this process and work independently once given direction, and work in all areas of the environment. As a senior developer, the candidate will be expected to provide assistance and leadership to junior team members. Key responsibilities:- Develop an OEMS system for the Cryptocurrency market to meet new business needs- Work on all aspects of the business cycle from SOD loads, through order generation, compliance, trade, allocation, and EOD file generationWhat You Need for this PositionRequired skills and expertise:- Core Java- Multi-threaded development- Strong OO design- Execution or Order Management System experience- SQL- Distributed caching- Maven, Git, Teamcity- Automated Unit and Integration testing experience- Middleware systems and network protocolsPreferred Skills :- Interest in, if not, experience in the Cryptocurrency market- Web development experience with JavaScript or Java Swing- Experience with buy-side compliance systems and/or sell-side riskRequired qualifications -7 to 10 years in financial markets, specifically electronic trading platforms – either OMS or EMSWhat's In It for YouWe pay you with money, equity, strong health benefits, strong PTO package, snacks, coffee (and more coffee), equity, and juicy tech problems.So, if you are a Senior Software Engineer with Blockchain experience, please apply today!                                    ","Blockchain, Cryptography, AI, Java/Python/Golang/JS/Ruby, Tensor Flow, Data Science","New York City, NY",New York City,NY,40.7127753,-74.0059728,150000,250000,200000.0,https://www.cybercoders.com/senior-software-engineer-cryptocurrency-job-426985
